,Tweets
359,"If I'm not tweeting much for this game it's because I'm trying to contact my boss to say my husband tested positive for COVID, eat dinner, and watch this game all at the same time.
#LETSGOPENS"
360,"@Ibrewlieve Based on falsely labeling an exhaustively documented global event, the pandemic, “not a big deal”. Yeah, you’re 100% a conspiracist; at least when it comes to Covid"
361,"Massive problem -- however flawed the ratings system is, it's the same from point A to point B here.

Covid didn't help in establishing a narrative and momentum (it's hard to do so with constant disruption), but these are pretty grim areas. https://t.co/vFWlnd5Yxg"
362,So I just recovered from Covid. I’m feeling a lot better than ever. People forget Covid is a thing. It’s still a thing.
363,"Considering the lovely weather, the ending of the mask mandate, and rising COVID rates, perhaps consider opening a few of the many, many windows, @MenloLibrary"
364,@backtolife_2022 I don't much care hat Bill Gates has to say.  Since when did he become a Doctor?  I've had as many covid shots as I want.....no more for me.
365,I didn’t think having Covid would affect me like this. Chris still is testing negative so I’ve been away from him and wearing a mask in common areas. And I’m struggling hard dude. Not having him to comfort me and not being able to talk to my mom fucking sucks.
366,@mo26100486 @NSWHealth covid vaccine injuries are starting to hit. that is what is swamping the health system.
367,@rudygobert27 Nobody cares covid man
368,"You can readily see the flawed logic here. Campgrounds r all booked early, they admit, so there’s no where to go. No recognition of covid camping imperative, of changed market. Build more! At up to  $170 a night, clearly there’s a supply problem! #bcpoli  https://t.co/XupU4Z5Zhe"
369,"@MartyNostrandMD @Sing1Out1Louise @thehill What are you talking about ... 

Covid went away like a miracle at Easter 2020, just like your Lord and Savior Trump said it would."
370,@MattWeaverRA The car has been there a while. BS Covid lockdowns prevented the Introduction by over a year. Time that all the established teams have had to test &amp; work on the car.
371,"@Rkvitz @ThedogJarfry @drscottjensen the incumbent killed THOUSANDS by bringing active diagnosed Covid cases into LTC facilities...Dr Jensen, at last count, didn't kill anyone...you choosing to ignore that speaks volumes about you"
372,@sinz54 @choo_ek I think a mask is a small ask as an immunocompromised individual. It's  not asking the entire country to accommodate you. Did you know ppl who have had covid are now immunocompromised either short term or maybe permannet? It's protecting EVERYONE.
373,@Norma_J_ I had a very significant Covid exposure 6 weeks after having it in March. I wondered this exact same thing and kept watching/testing. I never did get it. But I’ve heard others have. So it really could go either way. Thankful I must have still had some good antibodies.
374,@GOP Over a million Covid deaths thanks to the GOP and trump politicizing the virus. So no…you’re not standing up for life. You’re barely standing.
375,"@hoiying_22 No 4th June vigil though, because COVID"
376,"@TigerlillySusan @katiemoonshoes @zentrad25019803 @A_A_ronWOOPIG78 EUA isn't approval. The EAU  was extended but not approved. 
J&amp;J has been yanked for the most part. 
Bill Gates recently claimed covid is essentially a mild flu that doesn't affect the young. 
The narrative is crumbling, rats are jumping ship. You're being left behind darling."
377,"@Jdahl1289 He lives! How have you been, John? Sadly we aren't going. We got a good group back together for Alpine before covid but everyone has plans around that time this year. We all went to Red Rocks last fall and it was amazing"
378,"@annamv10 Try Artemisinin to detox covid vaccine side effects.
https://t.co/2bWVa5hvvM"
379,@KikiKibbitz covid weight is real
380,Infant Drowns in Three Inches of Bathwater as Mom Faints Following COVID Jab https://t.co/DBx05eUzCP via @realnewspunch
381,"@Bradgolf1216 @ShaneyWright do you know the science behind how probiotics help improve long covid?

i know it's a bit off topic* from the thread, but is it just basic 'makes the immune system stronger and able to heal'? or is it something specific about how covid works that it is working on?"
382,"2nd SOU-MG “Protectors of the Last Frontier""

Personnel of 2nd SOU MG BALABAC SBU led by PEMS Richard P Rodriguez PNCOIC under the supervision of PLTCOL RICARDO I DALMACIA, Commander, 2nd SOU-MG conducted COVID-19 Safety Health Protocol Inspection at Sitio Buligay,"
383,@calirunnerdoc I was one of those that got worse after my second Pfizer vax. I do worry about children that had a bad covid (SARS) infection getting possibly worse after vaccination. There needs to be different options for those with severe side effects.
384,"I woke up today with what felt like a cold, out of caution I took a rapid test and apparently I have covid. I don't usually put my business online, however I feel it's important to share so that others keep in mind this is very real. I mask use hand sanitizer. Anyone can get it"
385,@Joyrides4life @Earthcell @zerohedge Vocabulary matters. Covid vaccines do not prevent infection or transmission only severity.
386,"@Sabaye0 @leftymathprof @PickingPeaches1 Burn the village in order to save it. 

The Impact of the COVID-19 Pandemic and Policy Responses on Excess Mortality | NBER
https://t.co/81rT3XyZJ7"
387,@biggiegoblin @mattyglesias Why did deaths in the United States go up so much after COVID-19 began to spread across the country?
388,I just literally found out a coworker of mine has COVID meaning I was directly exposed. At least I wear my mask https://t.co/xNYvWX1hU7
389,@albertlandis3 Yes and Ibhad covid back in December. No jab
390,"@RonnyJacksonTX All his crap that makes me laugh. Like ""raking the floors of the Forrest"", his brilliant medical insight on covid, and all those amazing lies."
391,@KobieThatcher This is literally HILARIOUS 🤣🤣🤣 Have a look at both our past tweets and tell me ageing who is the covid maniac lmao girl you never shut up with it...and all BS!! Your head is up your ass if you can't see that its causing issues lol and clearly don't have children.
392,"The Covid Capitulation, by @EricTopol

The ""CDC propagates delusional thinking that community levels are very low...while the real and important data convey that transmission is very high throughout most of the country.""

  https://t.co/nFuIGfzFIF"
393,"@Citizen_Kayy @jenniferatntd The people support 0-covid and quarantine requirements to minimize deaths, especially among the elderly which is highly respected in China's society. In the West, old people are a waste of space. In China, they are viewed as wiseman, heroes who contributed to China's rebuilding."
394,"MansionGlobal: After intense growth during the Covid-19 pandemic, San Francisco’s residential real estate market is starting to show signs of slipping.

https://t.co/bhFgX8hjsO"
395,The 'Great Reset' and COVID https://t.co/kPdm61hq1N via @YouTube
396,"@Icky_84 I have just about rid my cough from my covid bout about 6-7 weeks ago. It’s still here but not shaking my core when I do cough now. Alhumdullilah. 
Do take it easy"
397,"@1CeliaGreen The manipulation of our population to where we are now.  No preventatives, hospitals hurting, more and more long covid and with another, may be more destructive mutation on the way. Give the people the freedom they demand or sickness, death and failing economy?"
398,"@chrischirp So different strategies for dealing with Covid might be optimal for different countries, depending on prevailing country-specific factors?

Doesn't that mean excess deaths is still a good measure of success across countries, but that one can't easily generalise about strategies?"
399,@Allison86435394 @PeterHotez 42% of vaccinated people have absolutely NOT died from covid.
400,"And don't forget they will tell u some countries who are strict with the covid is RIDICULOUS,UNFREE and AUTOCRATIC💩
They are always saying something and doing different things"
401,"If COVID taught us anything it's that a majority of people want everyone else to change, while not wanting to change them self...

They want , Jim, joe, and jack to share a car aND drive less so they themselves can drive alone to the post office that's at walking distance."
402,@_tasialynn What covid got to do with her
403,"Please be safe for those around you who don't have healthy immune systems. #WearAMask 

COVID-19 transmission level increases in 23 counties https://t.co/ANrNyHNGXR"
404,@_REVENGESIMP_ i blame covid for ruining it
405,Hong Kong Is Tracing Covid In Sewage. Here’s Why https://t.co/hxwWYsznkO
406,"the lamest thing to be right now is sick and not have covid - like, what’s the point? no one is talking about bronchitis"
407,"1/2 Weren't you the head of the COVID response team Fauci? Didn't the TRUMP administration get vaccine's out to the public, when you said it couldn't be done? Aren't you the same guy that flip flopped on masks? Weren't you the one that said two weeks to suppress the virus?"
408,"feeling pretty down, missing the Juno awards due to possible covid in the house :("
409,@michellejoywils @VictorianCHO It’s simple boost your immune system= no virus it’s not that difficult I’m vaccine freee and COVID freeee 2 years Natural remedies is the best !
410,@AKMarkB This! And there are people who were healthy and now they can’t work because of long COVID.
411,#Hunt also hid the Covid warning report 2 Years before cv hit. And he’s a blumming Remainer❗️ https://t.co/fIMLLeZAae
412,"Mr Johnson said the deal was designed before the Covid pandemic and the war in Ukraine ""created a cost-of-living crisis on a scale not seen for half a century""."
413,"@Michael59503746 I hear what you’re saying regarding outdoor spaces but with so much at stake when congregating maskless, why risk it? You don’t know the masking habits of the person at the next table—or if there’s someone covid+ in their household. Then too my sister has had COVID several ones…"
414,Suddenly we believe the PCR tests are accurate in diagnosing Covid?
415,@alfred_jens @ogiegoldthorpe @MinorMidgetGTHL @Huddy77792744 @JustHockeyTakes @OverParr43 @TRicky4477 @MadJimboSpeaks @agent_r9 @dangerousjd @thelifeofalvo @WatchMyReview @DwayneNHL @JP8830763240 @and20_andy @ldl716 what would the cap be if no covid...no one would be talking about this...but you do you...lol
416,"White supremacy is a hellish, evil worldview that kills and destroys.
Racism has no place in Christianity.
COVID is a real, deadly virus that is still a serious threat.
Trump lost the 2020 election, and he looked stupid while doing it.
Black Lives Matter.

Just thinning the herd."
417,"@TechyYellow Every time I got the covid vaccine, for a bit my arm would get sore, and then the next day, I was OUT. Seriously, I'd feel super sick and exhausted the next day and be unable to really do anything besides lay around and watch movies."
418,"Which Wasabi Dick got COVID? I hope not Tricky-poo!!!!! Time to shower and pray!!! 

Tricky-pooooooo!!!!!!"
419,"@Jayecane $timwedwards92 my family could really really use the money, I have a single mom raising 3 kids and 2 of them have autism and she lost her job due to covid and hasn't worked since because she's taking care of me and my brother who have autism."
420,"@AugersMonster 14yo tested +ve last night. Last vax 7 months ago and no booster - so minimal protection - thanks to ATAGI. Wore P2 mask to school despite 95% students not. With so many maskless friends with covid + no close contacts wearing masks, I think it was impossible for him to dodge 😡"
421,@TheNCAirman @heather_jeane @NeilKing11 @thecoastguy No hemp dose not and is not a cure for covid
422,"Meanwhile, from the aspect of learning during the pandemic, students reportedly felt learning that was not the same as the situation before the pandemic.

During the Covid-19 pandemic, 93% of students took distance learning. 25% of them participate in hybrid learning.

@Suharso_M"
423,Network health expert warns AGAINST COVID boosters https://t.co/jGXnSWT4Rf
424,North Korea reports 15 more suspected COVID-19 deaths https://t.co/hVTTgA4mSt
425,@riennedutout i heard coating your lungs in pot protects you from covid so i’m glad to see this
426,"@BeentjesCarl @theimmortal1234 @tonyfox05 @the_outrider @StuffNZPolitics @nzherald @NZNationalParty @actparty @NNPartyNZ I've had no shots (cancer survivor). Catching covid caused me 2 days in bed. Normal precautions adequate, all the rest, political bollocks."
427,My graduation experience was really not great. Ceremony was delayed by almost half a year &amp; I walked alone because of covid so I felt robbed. But I’m very happy to see so many ppl having great ceremonies &amp; supportive friends by their side. Congrats to them
428,@chrischirp And it depends upon how individual countries and their political leaders decide how their country will mitigate Covid or ‘not mitigate’ Covid as has happened in the UK. Abandoning all public health measures has a disaster out effect upon public and health services.
429,@PaulMeekPerth Obviously Covid doesn’t work over the weekends?
430,@AstralTX @letsgohawksgpg There are complex scientific arguments around the Covid issue and the response. But both the Republicans and the Dems have ended up in the same place. Sometimes there is no way to win and its damage limitation.
431,"The UK government has quietly released figures confirming that fully vaccinated people accounted for 92% of all ""Covid"" deaths in March.

Excited to get your next? 😈 https://t.co/JQfyyLklRM"
432,"@ArnieVT @DeanObeidallah @other95 Exactly. Like when Fox News changed their tune about covid real quick once their audience started dying and the science showed that almost everyone on the network was parroting lies. No one successfully sued them then, but they could have and Fox knew it."
433,"Simply an extraordinary opening line from @damiencave: “If the United States had the same Covid death rate as Australia, about 900,000 lives would have been saved.” https://t.co/P9jsGbm6rp"
434,"@jlibhart Don't get your news from a doomsday cult who says the cure for COVID is to renounce the government of China.

Yeah, you should see who publishes The Epoch Times."
435,it was covid btw lol https://t.co/9tH3CSrrFz
436,"In an article published ahead of his visit, the Prime Minister argued that the Protocol was ""restricting"" his ability to help with the province's post-Covid recovery and holding back economic growth."
437,"@NialFinegan @misguidedjenni @ptv_official Oh yeah, I had to do that, I actually had TB in my late teens before I moved here and had to do a few back and forths at specialists here to prove that the TB is no longer active. Still weary of Covid because of that experience earlier in life."
438,@BestGirlAutumn @jimmy_dore Not nearly as hard as the people who never want leave the pandemic. Who gain social media clout from it. You honestly believe jimmy dore is more invested in Covid than the Eric fingle-dings of the world?
439,@MartyNostrandMD @joepolitics4 @Sing1Out1Louise @thehill Oh you mean the election didn’t eliminate Covid? I thought it was going away after that. No? You just want it both ways?  Ya we see you.
440,"@JLB691212 Told my children when LNP told young ppl they could access $10,000 from their super to get through Covid I said NO,NO,NO whatever you do don’t touch your super."
441,@MaxMaaxMaaax Take a covid test maybe it’s covid again
442,i still have covid
443,Daily Confirmed Covid Cases per 1K Population by County For IL   2022-05-13:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth https://t.co/BRmXFHTlGO
444,Does Sidney Crosby have COVID? https://t.co/LiNwzXfG9l
445,Update: We have covid. https://t.co/glMQugAR1C
446,I’m almost certain this is covid
447,"@EVLbyAssoc @WrestlingHumble You right. Black and Gold was the best wrestling show in the industry. AEW came out, they had better ratings and Vince as an idiot changed everything on it. NXT lose the war because of COVID and it was also related to the fact they were a developmental show, so every top guy left"
448,"@BravoObsessed6 Did I miss the joke, where does rat bites or covid become funny"
449,"@cjdcat I think that (1) you're dead right, and that (2) even so, eventually employers may have to respond to labor shortages by adjusting their expectations of current, Covid-afflicted employees -- in effect, accommodating them."
450,Haven’t heard about covid in awhile
451,@AnonOmu60763024 @SmirkingWombat Two years is more than enough time for a teenager on the internet 24/7 during COVID lockdown
452,"@SuperUkissBang you would think that with the outbreak of covid, and how quickly people turned on east asians would have been a wake up call. 

sadly, internalized racism is just that strong. it took me a long time to unlearn the harmful shit i unwittingly took in about my race."
453,“In the Time of COVID” #Watercolor #selfportrait #portrait #portraits #painting #Emotions #Color #contemporaryart https://t.co/sKqOPqOLmt
454,Singapore detects three COVID-19 cases infected with new BA.4 and BA.5 Omicron subvariants - CNA https://t.co/OFcQ1gp2dc
455,Other symptoms of Covid infection you might not know about: https://t.co/CjIuuqAmPx
456,@anikawriter Sending all the good vibes. Really desperately hoping to get through the next 2 weeks and my son's graduation without covid. So very strange that the virus is flying around but people acting like the pandemic is over.
457,"@JamesTate121 Old news.

True strength was in the library long before covid hit."
458,@nuclear94 I have a friend who has had Covid for 2 yrs. No smell.  No taste
459,"@ZekeEmanuel You should've realized this late '20/early '21 but thank you for speaking up at least now. Do NOT let the admin roll covid numbers into other ""resp"" viruses bc it is NOT just a resp virus.That will be used to hide bad outcomes. &amp; it's not necessary to do.*Good mask/Vent&amp;Filter"
460,@GovKathyHochul @POTUS Did you tell him how you went there with active #COVID and took your mask off indoors to talk to the cameras. Risking spreading #COVID19 to everyone in attendance trying to deal with this horrible tragedy. Did you also let him know about your lack of leadership enforcing masking.
461,Hitler colluding with Eric Trump. (with COVID-19).
462,@cRiTiXorg Can you please email us at sales@upspecgaming.com.  We have had some trouble with logistics in the last little while with the COVID outbreak in China.  We will make sure you get your order.  Sorry for the delay.
463,N Korean leader sends in military to help tackle COVID outbreak https://t.co/0qrrazcQBY
464,@McNarnia That’s been a manifestation of long COVID for me. Crazy fatigue to the point where I’m sleeping in until 10 on Saturdays and Sundays and napping for several hours after that. Not my normal sleeping patterns.
465,@EvaFoxU @elonmusk @teslaownersSV $enzc cure for covid and hiv
466,"@darakass I don’t just test for Covid, I also worry about the flu, all mosquitoes, gnats, &amp; flies, anything that can spread disease. People that breathe heavy, all pollutants, most chemicals that can harm my immune system. Oh and all animals, can’t trust em, everything really."
467,Clueless Joe: Someone Should Tell Biden That More Americans Died Of COVID Under His Administration https://t.co/NQvciixSg1
468,@MichelleBoudin Airline filter air 20x more than a mask. Why are you blaming airlines for Covid? You have no idea where those people got the virus from. Jesus! You really will fall for anything.🙄
469,"Philippine Capital to Stay Under Lowest Covid Alert Until May 31

https://t.co/TrgCgpQLY4 https://t.co/WpAc1B7HDF"
470,"@TonyMoonbeam What a hateful statement!! 😱 Hope you don’t get long Covid, or any other illness…although it might teach you some humanity and compassion. 🤷‍♀️"
471,@WilliamBHoenig Why do we need to quarantine for something with such minuscule chance of death? Shield the most vulnerable. Why hasn’t smoking been banned which kills 100’s of 1000’s more people? Covid is a vehicle to bring in one world governance.
472,Heard from a friend about a team at their job that last week all got COVID after they did karaoke together lol
473,"@staci_pumpz @Velvetpage @GovernorTomWolf I just had surgery and the hospital was empty . The nurses told me that they had more flu hospitalizations than Covid . Just like the flu shot is optional , so should the Covid vax be . BTW , I am vaxxed and boosted . So are my parents , who just had a nasty bout of Covid ."
474,This is my last Monday working from home.    We have to go back to the office next week.   I am not ok with that.  I’ve managed to avoid COVID so far.   Not will be in a building with 200 people and no opening windows.
475,"@Rob_Fleming @jjhorgan @tylerblack32 Kasari Govender has told your government that you are violating disabled and rare-disease patients human rights RIGHT NOW with the current COVID-19 response.

https://t.co/25qFz0Odb3"
476,Suppression of pituitary hormone genes in subjects who died from COVID-19 independently of virus detection in the g… https://t.co/1Aa9mNhVJC
477,"The number of confirmed #Covid19 cases in #Africa reached 11,555,033, the Africa Centers for Disease Control and Prevention (#AfricaCDC) (@AfricaCDC) said.

Over 11 crore #Covid cases were reported as of Sunday evening, Xinhua news agency reported. https://t.co/Ewt2DIpOmh"
478,the covid fatigue…
479,@RepGosar Now do Covid
480,i think i a lot about the 2 and a half years i lost of social life because of covid … i mean it was a necessary evil but who would i have been?
481,"@LozzaFox It’s weak to not want to tell a woman what she does with her body? Remind me how happy you were when the Government told you how to live your life during Covid?
And don’t tell me it’s about the sanctity of life, if so you’d have issue with automatic weapon access across the USA"
482,@LAMBRADLEY @TheWeirdTeacher Oh me too… the only reason I’m kind of okay is that I’m recovering from Covid and hopefully have a tiny bit of immunity now.
483,Network health expert warns AGAINST COVID boosters https://t.co/yWFgje1ARR
484,"@RepSwalwell To control #COVID; people were asked to avoid those places until a vaccine was created &amp; then to still wear a mask in certain circumstances.

They didn’t; &amp; we’re a million dead into that &amp; still counting.

Looks like the right is just trying to keep the rest of us from…living."
485,"*4* shots and he still came down with COVID?  Even a ""smart"" man can be so stupid to believe these vaccines are helpful. https://t.co/r7Ay0UKBVe"
486,@JaketheSweeper @onlythefactssir @JeffBezos Resolved what? The baby formula issue has nothing to do with covid.  And i'll bet Bill Gates said no such thing.
487,"@ConceptualJames Last I heard, he was covid positive a few days ago.
Pray for Covid guys."
488,"@Emma_Hurt Kemp also claims he never shut down the economy, that only Stacey Abrams wanted it shut down. Does Kemp even realize he contradicts himself? Also, there's a reason Georgia has more COVID deaths than more populous states.   ;-)"
489,So basically we’re gonna die of a bullet or Covid? https://t.co/QcvjO7Ndow https://t.co/7ZnKPuilvc
490,What happens if I catch COVID in election week? How is phone voting going to work? https://t.co/14mGtgIl1t via @ABCaustralia
491,@mimoyd1 It's just one fucking thing after another. I haven't even posted half the 2022 stuff going on here. It's just RELENTLESS. Hoping you heal soon. But I know so many more of our friends will be getting COVID soon because the govt &amp; most people have given up stopping transmission.
492,@OGRolandRat Wanna know what's crazy? I completely lost my inner-voice and the ability to see things from thinking when I had a really bad reaction to the Pfizer covid shot. After the first one I had several seizures a few weeks after getting it. With horrible headaches leading up to it.
493,@CharollaisRams They cannot blame this one on covid.
494,"Let the media tell it...EVERYONE is either dying or going to die from #massshootings or #COVID....or both. I'm sick of turning the news on and that's all they wanna talk about. 28 minutes of bad or fearful shit, 1.5 minutes of a feel good story."
495,"@pattonoswalt That's what Covid lockdowns were for, no?"
496,"@loscharlos @Wright1983Jon @MayoClinic I am in a hard hit area in Lombardy and literally most people I know (first wave, no treatment, no vaccination) have, or had, Long Covid or is, literally, dead. My sample is skewed because we had a severe event with no medical care and many people in my ""sample"" -"
497,@beomgyuluvr61 if you have covid I will kill you
498,"@BelleStruts That bitch is beautiful!   We priced a pool several years ago, it was over $50,000, so we kept the boat!  During Covid, I counted at least 20 pools being put in in our old community."
499,"@SomeIdiotWrote @CKluczinske @JeffBezos That’s ridiculous.  At the end of the Trump admin, inflation was at 1.4%.  And he had a year of covid with broad government shut downs.  At the end of one year of the biden admin, inflation was over 7%.  That was BEFORE putin invaded Ukraine.  It is Biden’s fault."
500,"@GerardDelaney39 I would take one for hiv if thy ever get a  vaccine to stop you getting it or reduce its deadly effects,When you consider hiv is a huge killer worldwide, were countries have poor access to  hiv treatments. But not another for covid."
501,"Looks like COVID cancelled our trip for us anyway 🤷‍♀️🙃

If you need me I’ll be wallowing for the foreseeable. https://t.co/N6sjI8UwRe"
502,Stop dismissing the risk of long covid https://t.co/yYSzaoyctM
503,"@tappnfast @Huey803329021 @siimonrampe @ricky4001cs @lifewave98 @elliot_elraid66 @AP Every other nation? No nation is our size or as diverse and has a grip on gun control. 
If you’re cool allowing the government to impose whatever “laws” like the did in China for Covid and beating citizens… you should just eat that barrel"
504,🇨🇳❗️*SHANGHAI FINDS NO NEW COVID CASES OUTSIDE QUARANTINE
505,I’ve been over here taking hella allergy meds thinking my allergies flaring up and I have fuckin covid lmao wtf
506,"@PerriW2345 @10NewsFirst @Stela_Todorovic Short term increase is no issue, wait 6 months..  Fact is they will keep increasing anyway due to inflation which will keep going because China lied to the world about covid"
507,"@WhiteHouse Thanks to Trump's Operation Warp speed you got the vaccines. You failed to get people vaccinated fast enough and in the numbers to kill Covid, just like your failure to have Covid tests and baby formulas for our babies. There was peace and prosperity under Trump."
508,"@loscharlos @pleasetellmeM There are over 130 million Americans who have never gotten COVID, surely you can find enough to participate in such a study"
509,"18-Year-Old Plays Drums for Oakland, CA Pearl Jam Concert After Band’s Drummer Gets COVID https://t.co/IurDDKU9nZ @999ktdy"
510,"While Bill Gates writes books on how to prevent the next pandemic, his greatest FANS, Fauci, the MSM and the Joe Biden regime are all very busy struggling  to keep COVID relevant in its 3rd year of existence heading into the midterms. Welcome to the simulation. Hmmm."
511,These aren’t covid deaths https://t.co/TV3yzfUlba
512,@kunscoke now just need u to be covid free!!!!
513,@AncientWiseSifu @elonmusk That's what I'm doing? Why else do you think I have doubts about COVID? While I also have no doubts about objective sciences like gravity and thermodynamics which I can easily test at home with simple materials? It's literally my aptitude for science that makes me doubt it.
514,"@bison_bitcoin @jenniferatntd The majority of the people support 0-Covid. Which is not something you will hear in the 24/7 anti-China media bubble. The US have 1million+ dead already. If China didn't impose quarantine requirements, they could have 4.5million dead by now. That's not acceptable to the Chinese."
515,@pulte Why does Covid hurt so much;*(
516,"@wweisawesome123 @Autism @NicolaSturgeon @BillBailey @MaryLTrump @jaketapper @piersmorgan @davidmweissman @jk_rowling @KarlTurnerMP @MuellerSheWrote I lost my husband to Covid.  I have really difficult times and some peaceful.  There are so many unknowns in my future that I have developed anxiety.  I try during these times to breathe, acknowledge 5 things I can small, see. I wish u the best.  BREATHE!"
517,@Murathe_David_ Where is kemsa and covid funds mzee
518,"@LADM1998 @steveodm82 @DrStephR @discoball2000 @sallymcmanus This chart https://t.co/L28j9z31s7 shows the overall death rate from any cause. If there was a spike in deaths '20-21, I would agree with you, but there isn't. This provides some credibility to the covid deaths statistic."
519,"Zero covid. Starving dogs eating starving cats, and humans locked up like prisoners. The failure of that concept was a huge blessing. https://t.co/VVYtLlSxcq"
520,Broooooo this flu. I do NOT want to get COVID.
521,@JonCampbellNY Pre covid-19 we anualy used to go to New York state camping as a group of 5 Canadian families. You'll understand that we all now consider America as a flyover country.  This truly saddens me to say as I've done business and traveled through much of the US. Heal thyself
522,@kinglet749 It's the fact that it's hitting the careful people that gives me pause. Covid would not be kind to me so I've been careful (on the edge of paranoid) so seeing it cut a swath through so many cautious people really makes me worry
523,North Korea reports 15 more suspected COVID-19 deaths https://t.co/NxujmNR1qr
524,@Tamzilla_52 Spencer Cox has tested positive for COVID-19... The public is concerned about how quickly the virus has jumped from human to politician. My father wanted me to have all the educational opportunities he never had… so he sent me to a girl’s school.
525,"1. Amid a weekend where we mark one million Americans dead from Covid—at least 300,000 died unnecessarily because Fox helped spread lies and misinformation—and the tragedy in Buffalo, it's worth reiterating just how dangerous Fox has become...."
526,@neguzma Yep and 80% of the population of the world either have no idea or don't care. They are so entrenched in their covid drama and stockholm syndrome with their abusers they are none the wiser. Shame really.
527,"I’m a fool

Dad is sick probably, brother is yelling and threatening me, other brother moved out today with my help, and I have covid.

I guess it’s only natural I’d create delusions in my head."
528,@katonthebirdapp @OGly18406849 @SharisseLynas @kay Then you can seek help for that sounds unstable 🤷‍♀️ a covid jab or not allowed to leave the country is a totally different thing. I smoke weed and am thoughtful of where I smoke that's worse than trying to smoke a cig. Canada still doesn't stand for freedom.
529,Acknowledging my inability to remember my age has less to do with Covid or denial or time dysmorphia and everything thing to do with me being a MASSIVE FUCKING NERD https://t.co/Wy1rVEKctB
530,@ChristineB143 @Pannell64 @CarrieSweet2017 @IAPonomarenko The same ones that shut down during COVID and the the Democrats refusal to open the economy up..?
531,got COVID before my steam deck reservation hit.  Disrespectful.
532,"we know how to solve world hunger, we know how to solve the housing crisis, we know how to solve homelessness, we know how to solve global warming, we know how to solve supply chain issues, we know how to solve COVID-19, we just don't care enough. https://t.co/bVnb3L5fCj"
533,"These criminals realized that the response to the first #covid wave was fragmented - as different countries took different measures. Now they want to give @WHO unprecedented global “legal” power to ""dictate"" the rules... 

#Globalism materialized... https://t.co/HFSbH0mtEg"
534,"@Melissa_bsms @beth72 @my2cents002 @405JR Oklahoma County is GREEN on the CDC  COVID-19 Community Levels Map - to determine the impact of COVID-19 on communities and take action.

""Community Transmission levels are provided for healthcare facility use only.""

https://t.co/oJWD8slCCP"
535,"@ElaineStead First they unlock super for DV, then for Covid recovery, now for first home buyers... This is an absolute disaster."
536,@choose2carebc This is bs in bc . There short because allot of nurses know the mandatory covid shot is poison and not for your health
537,@NazPaulWA We also had 2 hot dog carts. We were given 4k in fines post covid for being open. While people shot up drugs on the street 5 feet away.
538,How many people withdrew from their super during Covid lockdowns when they really didn’t need to?
539,money for free covid testing and vaccinations. Because we will need it by October. Right now Senator Paul is pissing of defense contractors. So let him explain himself to working class people. As to why they will have to pay for these essential things. Which we will be......
540,Republicans wouldn't pass the bill. Because you know covid is over so no more funding. Well now that Rand Paul is being an asshole Joe should combine the two pieces of legislation.  Call his bluff. Let him explain to the American people why he doesn't support Ukraine or more.....
541,"Senator Rand Paul is holding up 40 billion 💵 in military aid to Ukraine. But I don't care about that. What's important is the 10 billion in covid funding that was originally attached to the bill. President Biden separated the covid 💰 from the military aid,thinking that......"
542,"it’s finally happened yall, i got COVID /:"
543,@chell1459 @drscottjensen your Former Asst Football coach was proud of his decision to kill people in LTC facilities by sending in patients with diagnosed COVID...he KILLED thousands of people...tell me who is more dangerous?  Dr Jensen didn't kill anyone...but he's blocked from TikTok
544,The Buffalo NY scumbag claimed in the 180-page diatribe that he was “radicalized” on the internet while he was bored during the early days of the COVID-19 pandemic.
545,"Covid really messed my nose up, sometimes I can’t smell anything 🙄"
546,"@aschiff @Thoughtfulnz I can almost handle the idea that we might all catch covid regularly for the rest of our lives if I only knew the first bout was the worst, but the idea that I'll be sicker each time until eventually I'm old and frail enough for it to kill me is incredibly depressing."
547,@MattWalshBlog Caught COVID and racism at the same time. Guess you can blame China for this right? FOH.
548,@_Shakelia That shit help After Covid frfr
549,"Today's Covid Wordcloud: 05-15-2022
Confirmed Cases (US): 82,437,716 https://t.co/x1tIeSX0LB"
550,Daily Confirmed Covid Cases per 1K Population by County For IL   2022-05-13:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth https://t.co/8s9nnOX9Cj
551,"@ResistanceCats There was one in Manitoba who came home from the occupation with Covid, and did die."
552,@BennyRubble @OccupyDemocrats Now we know he was trying to expose you go COVID.
553,"@Suv2015 @sarahbeth345 I'm in a similar situation. If I didn't have a government job, covid would be over for me. https://t.co/9kemIdapHc"
554,"after coming home to covid and having to miss work, we currently have no money or food in the house. i know i ask a lot on here, but honestly we’re broke. if anybody can help us eat something we’d really appreciate it https://t.co/5IWgmatXcx"
555,@deltadeviant @pb_lilac During peak COVID it was definitely there. Had my roommate get called out for being Chinese and stuff. Fr felt like I had to hold in my coughs and sneezes or else I get kicked out of anywhere
556,"They didn't care about how many of their viewers got COVID from their antivax nonsense. A shooting at the behest of their race baiting isn't going to do shit to the conscience they don't already possess… I mean until it happens live on the air in their studio.
BTW, that was the"
557,"In the absence of that, in countries with excellent death registration systems (e.g. most high income countries), the number of deaths with Covid on death certificate remains the most straightforward measure of Covid deaths. 11/11"
